time_sec,distance_cm,label
58.4,29,active
58.599999999999994,29,active
58.8,29,active
59.0,28,active
59.199999999999996,26,active
59.4,36,active
59.599999999999994,26,active
59.8,26,active
60.0,25,active
60.199999999999996,26,active
60.4,25,active
60.599999999999994,49,active
60.8,30,active
61.0,26,active
61.199999999999996,25,active
61.4,25,active
61.599999999999994,25,active
61.8,26,active
61.99999999999999,29,active
62.199999999999996,29,active
62.4,27,active
62.6,48,active
62.800000000000004,29,active
62.99999999999999,29,active
63.199999999999996,30,active
63.4,29,active
63.6,30,active
63.800000000000004,32,active
63.99999999999999,36,active
64.2,47,active
64.4,48,active
64.60000000000001,48,active
64.80000000000001,30,active
65.0,31,active
65.2,23,active
65.4,48,active
65.60000000000001,28,active
65.80000000000001,52,active
66.0,51,active
66.2,54,active
66.41000000000001,56,active
66.60000000000001,54,active
66.80000000000001,55,active
67.0,55,active
67.2,56,active
67.4,54,active
67.60000000000001,53,active
67.80000000000001,52,active
68.0,52,active
68.2,52,active
68.4,53,active
68.60000000000001,56,active
68.80000000000001,52,active
69.0,56,active
69.2,53,active
69.4,56,active
69.60000000000001,54,active
69.80000000000001,59,active
70.0,56,active
70.2,59,active
70.4,59,active
70.60000000000001,56,active
70.80000000000001,56,active
71.0,55,active
71.2,55,active
71.4,56,active
71.60000000000001,60,active
71.80000000000001,62,active
72.0,60,active
72.2,56,active
72.4,57,active
72.60000000000001,59,active
72.80000000000001,56,active
73.0,53,active
73.2,55,active
73.4,56,active
73.60000000000001,56,active
73.80000000000001,38,active
74.0,32,active
74.2,56,active
74.4,51,active
74.60000000000001,55,active
74.80000000000001,51,active
75.0,50,active
75.2,50,active
75.4,52,active
75.60000000000001,30,active
75.80000000000001,26,active
76.0,56,active
76.2,58,active
76.4,63,active
76.60000000000001,46,active
76.80000000000001,54,active
77.0,51,active
77.2,56,active
77.4,51,active
77.60000000000001,59,active
77.80000000000001,45,active
78.0,38,active
78.2,34,active
78.4,63,active
78.60000000000001,57,active
78.80000000000001,58,active
79.0,57,active
79.2,60,active
79.4,54,active
79.60000000000001,54,active
79.80000000000001,56,active
80.0,54,active
80.2,52,active
80.4,54,active
80.60000000000001,52,active
80.80000000000001,47,active
81.0,47,active
81.2,45,active
81.4,48,active
81.61,51,active
81.80000000000001,52,active
82.0,54,active
82.2,55,active
82.4,54,active
82.60000000000001,52,active
82.80000000000001,48,active
83.0,44,active
83.2,43,active
83.4,44,active
83.60000000000001,44,active
83.80000000000001,49,active
84.0,50,active
84.2,48,active
84.4,48,active
84.60000000000001,43,active
84.80000000000001,40,active
85.0,39,active
85.2,41,active
85.4,43,active
85.60000000000001,44,active
85.80000000000001,45,active
86.0,47,active
86.2,49,active
86.4,51,active
86.60000000000001,37,active
86.80000000000001,53,active
87.0,51,active
87.2,55,active
87.4,56,active
87.60000000000001,56,active
87.80000000000001,54,active
