time_sec,distance_cm,label
44.4,51,sedentary
44.599999999999994,51,sedentary
44.8,51,sedentary
45.0,51,sedentary
45.199999999999996,51,sedentary
45.4,50,sedentary
45.599999999999994,51,sedentary
45.8,51,sedentary
46.0,57,sedentary
46.199999999999996,52,sedentary
46.4,51,sedentary
46.599999999999994,51,sedentary
46.8,50,sedentary
47.0,53,sedentary
47.199999999999996,54,sedentary
47.4,53,sedentary
47.599999999999994,52,sedentary
47.8,54,sedentary
48.0,53,sedentary
48.199999999999996,54,sedentary
48.4,53,sedentary
48.599999999999994,53,sedentary
48.8,53,sedentary
49.0,53,sedentary
49.199999999999996,52,sedentary
49.4,52,sedentary
49.599999999999994,52,sedentary
49.8,51,sedentary
50.0,51,sedentary
50.199999999999996,51,sedentary
50.4,51,sedentary
50.599999999999994,52,sedentary
50.8,51,sedentary
51.0,51,sedentary
51.199999999999996,51,sedentary
51.4,51,sedentary
51.599999999999994,52,sedentary
51.8,51,sedentary
52.0,51,sedentary
52.199999999999996,51,sedentary
52.4,52,sedentary
52.599999999999994,51,sedentary
52.8,51,sedentary
53.0,51,sedentary
53.199999999999996,52,sedentary
53.4,52,sedentary
53.599999999999994,52,sedentary
53.8,52,sedentary
54.0,52,sedentary
54.199999999999996,52,sedentary
54.4,52,sedentary
54.599999999999994,52,sedentary
54.8,52,sedentary
55.0,51,sedentary
55.199999999999996,52,sedentary
55.4,52,sedentary
55.599999999999994,51,sedentary
55.8,52,sedentary
56.0,56,sedentary
56.199999999999996,52,sedentary
56.4,52,sedentary
56.599999999999994,52,sedentary
56.8,52,sedentary
57.0,52,sedentary
57.199999999999996,52,sedentary
57.4,52,sedentary
57.599999999999994,52,sedentary
57.8,52,sedentary
58.0,52,sedentary
58.199999999999996,52,sedentary
58.4,52,sedentary
58.599999999999994,51,sedentary
58.8,51,sedentary
59.0,52,sedentary
59.199999999999996,52,sedentary
59.4,52,sedentary
59.599999999999994,52,sedentary
59.8,52,sedentary
60.0,52,sedentary
60.199999999999996,53,sedentary
60.4,52,sedentary
60.599999999999994,53,sedentary
60.8,52,sedentary
61.0,52,sedentary
61.199999999999996,52,sedentary
61.4,53,sedentary
61.599999999999994,53,sedentary
61.8,54,sedentary
61.99999999999999,53,sedentary
62.199999999999996,55,sedentary
62.4,55,sedentary
62.6,54,sedentary
62.800000000000004,54,sedentary
62.99999999999999,54,sedentary
63.199999999999996,54,sedentary
63.4,53,sedentary
63.6,53,sedentary
63.800000000000004,53,sedentary
63.99999999999999,53,sedentary
64.2,54,sedentary
64.4,54,sedentary
64.60000000000001,54,sedentary
64.80000000000001,54,sedentary
65.0,54,sedentary
65.2,54,sedentary
65.4,53,sedentary
65.60000000000001,53,sedentary
65.80000000000001,53,sedentary
66.0,53,sedentary
66.2,53,sedentary
66.4,53,sedentary
66.60000000000001,53,sedentary
66.80000000000001,53,sedentary
67.0,53,sedentary
67.2,53,sedentary
67.4,53,sedentary
67.60000000000001,54,sedentary
67.80000000000001,53,sedentary
68.0,54,sedentary
68.2,53,sedentary
68.4,53,sedentary
